current_path,status,project,subfolder,proposed_target,size_bytes,mtime
/Users/sunniyaremchuk/Downloads/Co Star Data - US/Co-Star_ Delaware (After 2014).xlsx,unique,,,/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/Co-Star_ Delaware (After 2014).xlsx,378450,1715619449
/Users/sunniyaremchuk/Downloads/Co Star Data - US/Co-Star_  Montana (After 2014).xlsx,unique,,,/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/Co-Star_  Montana (After 2014).xlsx,468461,1715794298
/Users/sunniyaremchuk/Downloads/Co Star Data - US/Co-Star_  South Carolina (After 2014).xlsx,unique,,,/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/Co-Star_  South Carolina (After 2014).xlsx,1181535,1715884145
/Users/sunniyaremchuk/Downloads/Co Star Data - US/Co-Star_ Arkansas (After 2014).xlsx,unique,,,/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/Co-Star_ Arkansas (After 2014).xlsx,804991,1715617678
/Users/sunniyaremchuk/Downloads/Co Star Data - US/Co-Star_ Georgia (After 2014).xlsx,unique,,,/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/Co-Star_ Georgia (After 2014).xlsx,1430147,1715622643
/Users/sunniyaremchuk/Downloads/Co Star Data - US/Co-Star_  Pennsylvania (After 2014).xlsx,unique,,,/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/Co-Star_  Pennsylvania (After 2014).xlsx,1350957,1715875662
/Users/sunniyaremchuk/Downloads/Co Star Data - US/Co-Star_  Maryland (After 2014).xlsx,unique,,,/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/Co-Star_  Maryland (After 2014).xlsx,989745,1715716367
/Users/sunniyaremchuk/Downloads/Co Star Data - US/Co-Star_  New Jersey (After 2014).xlsx,unique,,,/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/Co-Star_  New Jersey (After 2014).xlsx,1276502,1715871074
/Users/sunniyaremchuk/Downloads/GSA Emanation /Allendale 61 INC. Credit Facility and Promissory Note - (CMI)May2024.pdf - signed.pdf,unique,Allendale,,/Users/sunniyaremchuk/RealEstate_Organized/Allendale/_NeedsReview/Allendale 61 INC. Credit Facility and Promissory Note - (CMI)May2024.pdf - signed.pdf,387286,1765317320
/Users/sunniyaremchuk/Downloads/GSA Emanation /Complete_with_Docusign_Allendale_61_INC_GSA.pdf,unique,Allendale,,/Users/sunniyaremchuk/RealEstate_Organized/Allendale/_NeedsReview/Complete_with_Docusign_Allendale_61_INC_GSA.pdf,1193683,1765317484
/Users/sunniyaremchuk/Downloads/GSA Emanation /Emanation_Accredited_Investor_Certificate.docx,unique,,,/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/Emanation_Accredited_Investor_Certificate.docx,37694,1764394544
/Users/sunniyaremchuk/Downloads/GSA Emanation /Allendale 61 INC. GSA - signed.pdf,unique,Allendale,,/Users/sunniyaremchuk/RealEstate_Organized/Allendale/_NeedsReview/Allendale 61 INC. GSA - signed.pdf,302633,1765317324
/Users/sunniyaremchuk/Downloads/GSA Emanation /Credit Facility and Promissory Note - (CMI)May2024.pdf.pdf,unique,,,/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/Credit Facility and Promissory Note - (CMI)May2024.pdf.pdf,190892,1764374069
/Users/sunniyaremchuk/Downloads/GSA Emanation /Emanation_Secured_Note_10646_61_Ave.docx,unique,10646 61 Ave,,/Users/sunniyaremchuk/RealEstate_Organized/10646 61 Ave/_NeedsReview/Emanation_Secured_Note_10646_61_Ave.docx,31730,1764614305
/Users/sunniyaremchuk/Downloads/GSA Emanation /SCHEDULE B – ACCREDITED INVESTOR CERTIFICATE (Individual – NI 45‑106)-signed.pdf,unique,,Contracts,/Users/sunniyaremchuk/RealEstate_Organized/_Library/Contracts/SCHEDULE B – ACCREDITED INVESTOR CERTIFICATE (Individual – NI 45‑106)-signed.pdf,399684,1765317316
/Users/sunniyaremchuk/Downloads/GSA Emanation /Complete_with_Docusign_Allendale_61_INC_GSA.zip,unique,Allendale,,/Users/sunniyaremchuk/RealEstate_Organized/Allendale/_NeedsReview/Complete_with_Docusign_Allendale_61_INC_GSA.zip,1112502,1765317468
/Users/sunniyaremchuk/Downloads/GSA Emanation /Complete_with_Docusign_Affidavit_No_Assets_N (1)/Complete_with_Docusign_Affidavit_No_Assets_N (1).zip,unique,,,/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/Complete_with_Docusign_Affidavit_No_Assets_N (1).zip,141159,1764803265
/Users/sunniyaremchuk/Downloads/GSA Emanation /Complete_with_Docusign_Affidavit_No_Assets_N (1)/In_Between_Homes_Dissolution_Resolution.pdf,unique,,,/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/In_Between_Homes_Dissolution_Resolution.pdf,118677,1764810464
/Users/sunniyaremchuk/Downloads/GSA Emanation /Complete_with_Docusign_Affidavit_No_Assets_N (1)/a7fcf722-3aba-4270-8642-ad13438bb1f9%2FAllendale_61__Credit_Facility_Note_GSA_Share_Pledge_(Dec_5_2025).pdf,unique,Allendale,,/Users/sunniyaremchuk/RealEstate_Organized/Allendale/_NeedsReview/a7fcf722-3aba-4270-8642-ad13438bb1f9%2FAllendale_61__Credit_Facility_Note_GSA_Share_Pledge_(Dec_5_2025).pdf,169347,1764806742
/Users/sunniyaremchuk/Downloads/GSA Emanation /Complete_with_Docusign_Affidavit_No_Assets_N (1)/Complete_with_Docusign_Affidavit_No_Assets_N.zip,unique,,,/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/Complete_with_Docusign_Affidavit_No_Assets_N.zip,330893,1764803249
/Users/sunniyaremchuk/Downloads/GSA Emanation /Complete_with_Docusign_Affidavit_No_Assets_N (1)/LoanAgreement_NoMortgage.pdf,primary,,,/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/LoanAgreement_NoMortgage.pdf,2549,1764803042
/Users/sunniyaremchuk/Downloads/GSA Emanation /Complete_with_Docusign_Affidavit_No_Assets_N (1)/PPSA_GSA.pdf,primary,,,/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/PPSA_GSA.pdf,2311,1764803036
/Users/sunniyaremchuk/Downloads/GSA Emanation /Complete_with_Docusign_Affidavit_No_Assets_N (1)/GSA 10646 61 Ave .pdf,unique,10646 61 Ave,,/Users/sunniyaremchuk/RealEstate_Organized/10646 61 Ave/_NeedsReview/GSA 10646 61 Ave .pdf,153014,1764804643
/Users/sunniyaremchuk/Downloads/GSA Emanation /Complete_with_Docusign_Affidavit_No_Assets_N (1)/Affidavit_No_Assets_No_Liabilities_Sunni.pdf,unique,,,/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/Affidavit_No_Assets_No_Liabilities_Sunni.pdf,110091,1764810464
/Users/sunniyaremchuk/Downloads/GSA Emanation /Complete_with_Docusign_Affidavit_No_Assets_N (1)/Allendale 61 INC. Credit Facility and Promissory Note - (CMI)May2024.pdf (1).pdf,unique,Allendale,,/Users/sunniyaremchuk/RealEstate_Organized/Allendale/_NeedsReview/Allendale 61 INC. Credit Facility and Promissory Note - (CMI)May2024.pdf (1).pdf,199760,1764808541
/Users/sunniyaremchuk/Downloads/GSA Emanation /Complete_with_Docusign_Affidavit_No_Assets_N (1)/Affidavit_No_Assets_No_Liabilities.pdf,unique,,,/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/Affidavit_No_Assets_No_Liabilities.pdf,110943,1764810464
/Users/sunniyaremchuk/Downloads/GSA Emanation /Complete_with_Docusign_Affidavit_No_Assets_N (1)/SharePledge_Allendale61.pdf,primary,Allendale,,/Users/sunniyaremchuk/RealEstate_Organized/Allendale/_NeedsReview/SharePledge_Allendale61.pdf,2201,1764803038
/Users/sunniyaremchuk/Downloads/GSA Emanation /Complete_with_Docusign_Affidavit_No_Assets_N (1)/reinvestmentdocumentreview/LoanAgreement_NoMortgage.pdf,duplicate,,(_Duplicates),/Users/sunniyaremchuk/RealEstate_Organized/_Duplicates/Unknown/LoanAgreement_NoMortgage.pdf,2549,1764803022
/Users/sunniyaremchuk/Downloads/GSA Emanation /Complete_with_Docusign_Affidavit_No_Assets_N (1)/reinvestmentdocumentreview/PPSA_GSA.pdf,duplicate,,(_Duplicates),/Users/sunniyaremchuk/RealEstate_Organized/_Duplicates/Unknown/PPSA_GSA.pdf,2311,1764803022
/Users/sunniyaremchuk/Downloads/GSA Emanation /Complete_with_Docusign_Affidavit_No_Assets_N (1)/reinvestmentdocumentreview/SharePledge_Allendale61.pdf,duplicate,Allendale,(_Duplicates),/Users/sunniyaremchuk/RealEstate_Organized/_Duplicates/Allendale/SharePledge_Allendale61.pdf,2201,1764803022
/Users/sunniyaremchuk/Downloads/files/files (1).zip,unique,,,/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/files (1).zip,32747,1774372371
/Users/sunniyaremchuk/Downloads/files/files (3).zip,unique,,,/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/files (3).zip,41924,1774410269
/Users/sunniyaremchuk/Downloads/files/files (2).zip,unique,,,/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/files (2).zip,41924,1774410237
/Users/sunniyaremchuk/Downloads/files/files.zip,unique,,,/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/files.zip,32747,1774372365
/Users/sunniyaremchuk/Downloads/files/files (4).zip,unique,,,/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/files (4).zip,30296,1774474708
/Users/sunniyaremchuk/Downloads/Media Upload /Logo_White.png,unique,,Photos,/Users/sunniyaremchuk/RealEstate_Organized/_Library/Photos/Logo_White.png,56230,1774235825
/Users/sunniyaremchuk/Downloads/Media Upload /files (5)/jasper.jpg,primary,,Photos,/Users/sunniyaremchuk/RealEstate_Organized/_Library/Photos/jasper.jpg,399956,1774600066
/Users/sunniyaremchuk/Downloads/Media Upload /files (5)/allendale5.png,unique,Allendale,Photos,/Users/sunniyaremchuk/RealEstate_Organized/Allendale/Photos/allendale5.png,344739,1774600066
/Users/sunniyaremchuk/Downloads/Media Upload /files (5)/allendale6.png,unique,Allendale,Photos,/Users/sunniyaremchuk/RealEstate_Organized/Allendale/Photos/allendale6.png,343175,1774600066
/Users/sunniyaremchuk/Downloads/Media Upload /files (5)/mayfield.png,unique,Mayfield,Photos,/Users/sunniyaremchuk/RealEstate_Organized/Mayfield/Photos/mayfield.png,286657,1774600066
/Users/sunniyaremchuk/Downloads/Media Upload /files (5)/logo.png,unique,,Photos,/Users/sunniyaremchuk/RealEstate_Organized/_Library/Photos/logo.png,12860,1774600066
/Users/sunniyaremchuk/Downloads/SoCal Multifamily /Multifamily_Overview .pdf,primary,,,/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/Multifamily_Overview .pdf,8419,1777939888
/Users/sunniyaremchuk/Downloads/SoCal Multifamily /PCN BuyBox.pdf,unique,,,/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/PCN BuyBox.pdf,4106596,1777391113
/Users/sunniyaremchuk/Downloads/SoCal Multifamily /Multifamily Section 8 Deals Spreadsheet.xlsx,unique,,,/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/Multifamily Section 8 Deals Spreadsheet.xlsx,11690,1777051109
/Users/sunniyaremchuk/Downloads/SoCal Multifamily /NDA-MF.pdf,unique,,Contracts,/Users/sunniyaremchuk/RealEstate_Organized/_Library/Contracts/NDA-MF.pdf,4177,1779567149
/Users/sunniyaremchuk/Downloads/SoCal Multifamily /Wholesale US/Californi Buyer 1500-1700.xlsx,unique,,,/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/Californi Buyer 1500-1700.xlsx,18574,1775843232
/Users/sunniyaremchuk/Downloads/SoCal Multifamily /Wholesale US/Chris- MF .jpeg,primary,,Photos,/Users/sunniyaremchuk/RealEstate_Organized/_Library/Photos/Chris- MF .jpeg,134867,1775231693
/Users/sunniyaremchuk/Downloads/SoCal Multifamily /Wholesale US/Sunni_Yaremchuk_NDA .pdf,unique,,,/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/Sunni_Yaremchuk_NDA .pdf,124055,1775765431
/Users/sunniyaremchuk/Downloads/SoCal Multifamily /Wholesale US/3_Welcome_Process_Overview.pdf,primary,,,/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/3_Welcome_Process_Overview.pdf,9617,1776454522
/Users/sunniyaremchuk/Downloads/SoCal Multifamily /Wholesale US/NDA Sunni Yaremchuk .docx,duplicate,,(_Duplicates),/Users/sunniyaremchuk/RealEstate_Organized/_Duplicates/Unknown/NDA Sunni Yaremchuk .docx,10156,1775764857
/Users/sunniyaremchuk/Downloads/SoCal Multifamily /Wholesale US/Sunrize_Social_Outreach_Guide.pdf,unique,,,/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/Sunrize_Social_Outreach_Guide.pdf,14930,1775838831
/Users/sunniyaremchuk/Downloads/SoCal Multifamily /Wholesale US/Multifamily_Wholesale_Academy_Complete_Blueprint.pdf,unique,,,/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/Multifamily_Wholesale_Academy_Complete_Blueprint.pdf,33793,1776613791
/Users/sunniyaremchuk/Downloads/SoCal Multifamily /Wholesale US/Investor_Call_Script_v2.pdf,unique,,,/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/Investor_Call_Script_v2.pdf,11876,1777051891
/Users/sunniyaremchuk/Downloads/SoCal Multifamily /Wholesale US/2_Referral_Agreement.pdf,unique,,,/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/2_Referral_Agreement.pdf,8222,1776454515
/Users/sunniyaremchuk/Downloads/SoCal Multifamily /Wholesale US/Outreach Guide.pdf,primary,,,/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/Outreach Guide.pdf,17832,1776454526
/Users/sunniyaremchuk/Downloads/SoCal Multifamily /Wholesale US/NON-DISCLOSURE AGREEMENT (NDA).pdf,unique,,Contracts,/Users/sunniyaremchuk/RealEstate_Organized/_Library/Contracts/NON-DISCLOSURE AGREEMENT (NDA).pdf,55457,1775760146
/Users/sunniyaremchuk/Downloads/SoCal Multifamily /Wholesale US/Sunrize_Network_Outreach_Guide.pdf,duplicate,,(_Duplicates),/Users/sunniyaremchuk/RealEstate_Organized/_Duplicates/Unknown/Sunrize_Network_Outreach_Guide.pdf,17832,1775770332
/Users/sunniyaremchuk/Downloads/SoCal Multifamily /Wholesale US/California Multifamily Buyers 1700-1900.xlsx,unique,,,/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/California Multifamily Buyers 1700-1900.xlsx,35576,1776644609
/Users/sunniyaremchuk/Downloads/SoCal Multifamily /Wholesale US/Co-Star_ California Buyers - MF  .xlsx,unique,,,/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/Co-Star_ California Buyers - MF  .xlsx,21623,1776628184
/Users/sunniyaremchuk/Downloads/SoCal Multifamily /Wholesale US/Non-Circumvention Agreement - Sunni Yaremchuk.pdf,unique,,Contracts,/Users/sunniyaremchuk/RealEstate_Organized/_Library/Contracts/Non-Circumvention Agreement - Sunni Yaremchuk.pdf,134785,1773958136
/Users/sunniyaremchuk/Downloads/SoCal Multifamily /Wholesale US/Launch_Marketing_Package.pdf,unique,,,/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/Launch_Marketing_Package.pdf,15249,1776546357
/Users/sunniyaremchuk/Downloads/SoCal Multifamily /Wholesale US/1_Cover_Welcome.pdf,unique,,,/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/1_Cover_Welcome.pdf,6739,1776454511
/Users/sunniyaremchuk/Downloads/SoCal Multifamily /Wholesale US/Sunni Yaremchuk NDA.docx,unique,,Contracts,/Users/sunniyaremchuk/RealEstate_Organized/_Library/Contracts/Sunni Yaremchuk NDA.docx,16554,1775765299
/Users/sunniyaremchuk/Downloads/SoCal Multifamily /Wholesale US/Sunrize_NDA.docx,unique,,,/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/Sunrize_NDA.docx,16541,1775767068
/Users/sunniyaremchuk/Downloads/SoCal Multifamily /Wholesale US/Section 8 Deal Overview .docx,unique,,,/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/Section 8 Deal Overview .docx,17921,1775762416
/Users/sunniyaremchuk/Downloads/SoCal Multifamily /Wholesale US/Overview Wholesale .pdf,duplicate,,(_Duplicates),/Users/sunniyaremchuk/RealEstate_Organized/_Duplicates/Unknown/Overview Wholesale .pdf,9617,1775845528
/Users/sunniyaremchuk/Downloads/SoCal Multifamily /Wholesale US/Referral_Agreement (1).pdf,unique,,,/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/Referral_Agreement (1).pdf,103113,1776455026
/Users/sunniyaremchuk/Downloads/SoCal Multifamily /Wholesale US/Sunrize_Cold_Caller_Guide.pdf,unique,,,/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/Sunrize_Cold_Caller_Guide.pdf,9536,1775769797
/Users/sunniyaremchuk/Downloads/SoCal Multifamily /Wholesale US/Chriss-2.jpeg,primary,,Photos,/Users/sunniyaremchuk/RealEstate_Organized/_Library/Photos/Chriss-2.jpeg,111173,1775231714
/Users/sunniyaremchuk/Downloads/SoCal Multifamily /Wholesale US/Sunrize_Info_NDA Signed .pdf,unique,,,/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/Sunrize_Info_NDA Signed .pdf,173093,1775767267
/Users/sunniyaremchuk/Downloads/SoCal Multifamily /Wholesale US/Sunni Y. NDA.pdf,unique,,Contracts,/Users/sunniyaremchuk/RealEstate_Organized/_Library/Contracts/Sunni Y. NDA.pdf,63329,1775863903
/Users/sunniyaremchuk/Downloads/SoCal Multifamily /Wholesale US/Wholesale Overview.pdf,duplicate,,(_Duplicates),/Users/sunniyaremchuk/RealEstate_Organized/_Duplicates/Unknown/Wholesale Overview.pdf,9617,1775845613
/Users/sunniyaremchuk/Downloads/Real Deal /Screenshot 2026-03-19 at 13.24.42.png,unique,,Photos,/Users/sunniyaremchuk/RealEstate_Organized/_Library/Photos/Screenshot 2026-03-19 at 13.24.42.png,4620291,1773944696
/Users/sunniyaremchuk/Downloads/Real Deal /Screenshot 2026-01-18 at 12.26.18.png,unique,,Photos,/Users/sunniyaremchuk/RealEstate_Organized/_Library/Photos/Screenshot 2026-01-18 at 12.26.18.png,519100,1768764384
/Users/sunniyaremchuk/Downloads/Real Deal /Fundamentals Notes/notes/FUNDAMENTALS 4_ THE BROKERAGE MODEL.docx,unique,,,/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/FUNDAMENTALS 4_ THE BROKERAGE MODEL.docx,303541,1748562064
/Users/sunniyaremchuk/Downloads/Real Deal /Fundamentals Notes/notes/FUNDAMENTALS 6_ MORTGAGE BASICS.docx,unique,,,/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/FUNDAMENTALS 6_ MORTGAGE BASICS.docx,296547,1748562064
/Users/sunniyaremchuk/Downloads/Real Deal /Fundamentals Notes/notes/Summarized notes Fundamentals of real estate.docx,unique,,,/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/Summarized notes Fundamentals of real estate.docx,326420,1748562064
"/Users/sunniyaremchuk/Downloads/Real Deal /Fundamentals Notes/notes/FUNDAMENTALS 9_ HEALTH, SAFETY AND RISK.docx",unique,,,"/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/FUNDAMENTALS 9_ HEALTH, SAFETY AND RISK.docx",306564,1748562064
/Users/sunniyaremchuk/Downloads/Real Deal /Fundamentals Notes/notes/FUNDAMENTALS 2_ PROFESSIONALISM AND CONDUCT.docx,unique,,,/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/FUNDAMENTALS 2_ PROFESSIONALISM AND CONDUCT.docx,310659,1748562064
/Users/sunniyaremchuk/Downloads/Real Deal /Fundamentals Notes/notes/FUNDAMENTALS 8_ PRIVACY AND CONFIDENTIALITY.docx,unique,,,/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/FUNDAMENTALS 8_ PRIVACY AND CONFIDENTIALITY.docx,304505,1748562064
/Users/sunniyaremchuk/Downloads/Real Deal /Fundamentals Notes/notes/FUNDAMENTALS 1_ INTRODUCTION TO ALBERTA REAL ESTATE.docx,unique,,,/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/FUNDAMENTALS 1_ INTRODUCTION TO ALBERTA REAL ESTATE.docx,312017,1748562064
/Users/sunniyaremchuk/Downloads/Real Deal /Fundamentals Notes/notes/FUNDAMENTALS 3_ DESIGNATED AGENCY AND TRANSACTION BROKERAGE.docx,unique,,,/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/FUNDAMENTALS 3_ DESIGNATED AGENCY AND TRANSACTION BROKERAGE.docx,303717,1748562064
/Users/sunniyaremchuk/Downloads/Real Deal /Fundamentals Notes/notes/FUNDAMENTALS 7_ LEGAL RESPONSIBILITIES.docx,unique,,,/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/FUNDAMENTALS 7_ LEGAL RESPONSIBILITIES.docx,312996,1748562064
/Users/sunniyaremchuk/Downloads/Real Deal /Fundamentals Notes/notes/FUNDAMENTALS 10_ PROTECT THE PUBLIC.docx,unique,,,/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/FUNDAMENTALS 10_ PROTECT THE PUBLIC.docx,305076,1748562064
/Users/sunniyaremchuk/Downloads/Real Deal /Fundamentals Notes/notes/FUNDAMENTALS 5_ ECONOMICS OF REAL ESTATE.docx,unique,,,/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/FUNDAMENTALS 5_ ECONOMICS OF REAL ESTATE.docx,296759,1748562064
/Users/sunniyaremchuk/Downloads/Real Deal /Fundamentals Notes/notes/FUNDAMENTALS 11_ CONDOMINIUMS.docx,unique,,,/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/FUNDAMENTALS 11_ CONDOMINIUMS.docx,27078,1748562064
/Users/sunniyaremchuk/Downloads/Real Deal /Practice of Residential Real Estate/Practice 3_ Legal Awareness.docx,unique,,,/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/Practice 3_ Legal Awareness.docx,20298,1748561657
/Users/sunniyaremchuk/Downloads/Real Deal /Practice of Residential Real Estate/Practice 5_ Defects and Hazards.docx,unique,,,/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/Practice 5_ Defects and Hazards.docx,12398,1748561713
/Users/sunniyaremchuk/Downloads/Real Deal /Practice of Residential Real Estate/Real estate questions and answers.docx,unique,,,/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/Real estate questions and answers.docx,12448,1748561984
/Users/sunniyaremchuk/Downloads/Real Deal /Practice of Residential Real Estate/calculations on test.docx,unique,,,/Users/sunniyaremchuk/RealEstate_Organized/_NeedsReview/calculations on test.docx,8511,1748561935
