record_type,name,email,phones,company,roles,asset_classes,strategies,markets,notes,sources
company_phone,VALENTINA PHOEY,,(416) 242-5479,WIN-WIN RESULT REALTY INC.,Property owner,,,Toronto,,Toronto_1000.csv
company_phone,,,(416) 223-1306,Valiallah Khadvi,Property owner,,,Toronto,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(905) 579-1626,Valiant Group,Property owner,,,Toronto,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(613) 735-7479,"Van Beek, Carol",Property owner,,,Toronto; USA,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(807) 577-9856,"Van Dyk, Robert Steven",Property owner,,,Toronto; USA,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(289) 459-0500,"Van Schaik, Peter",Property owner,,,Toronto,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(416) 636-0056,Vanderclay Development Company Limited,Property owner,,,Toronto,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(519) 524-0178,"Vanderhaar, John",Property owner,,,Toronto; USA,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(905) 641-4550,"Vanecko, Darren",Property owner,,,Toronto,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(416) 657-9000,VanPak Limited,Property owner,,,Toronto,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(226) 971-1691,Vapour Steam Solutions,Property owner,,,Toronto; USA,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(905) 458-8000,Varinder Rana,Property owner,,,Toronto,,Co-Star_ Ontario (After 2014).xlsx
company_phone,VARUN MATHUR,,(416) 839-6150,RE/MAX PARADIGM REAL ESTATE,Property owner,,,Toronto,,Toronto_1000.csv
company_phone,VARUN SOOD,,(416) 364-4776,iCloud Realty Ltd.,Property owner,,,Toronto,,Toronto_1000.csv
company_phone,VASCO DOS SANTOS,,(416) 534-1124,HOMELIFE/CIMERMAN REAL ESTATE LIMITED,Property owner,,,Toronto,,Toronto_1000.csv
company_phone,VASILE PRISACARU,,(416) 845-3645,RIGHT AT HOME REALTY,Property owner,,,Toronto,,Toronto_1000.csv
company_phone,,,(905) 841-3777,Vasilios Dimitriou Ifandis,Property owner,,,Toronto,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(905) 669-9579,Vaughan Paving Ltd.,Property owner,,,Toronto,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(604) 925-4227,"Vaughan, Robert",Property owner,,,Toronto; Vancouver,,Co-Star_ BC (After 2014).xlsx
company_phone,,,(807) 344-8886,"Vecchio, Michael",Property owner,,,Toronto; USA,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(905) 623-6714,"Veenstra, David",Property owner,,,Toronto,,Co-Star_ Ontario (After 2014).xlsx
company_phone,VEERMAH YUSSUF,,(416) 298-6000,CENTURY 21 LEADING EDGE REALTY INC.,Property owner,,,Toronto,,Toronto_1000.csv
company_phone,,,(905) 915-1848,Vegai Lakshme Shivratan,Property owner,,,Toronto,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(416) 667-0518,Vegfresh,Property owner,,,Toronto,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(905) 568-8989,"Vekaria, Rajesh",Property owner,,,Toronto,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(416) 766-5216,"Vella, Johnnie",Property owner,,,Toronto,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(289) 260-0576,Veloce Luxury Homes,Property owner,,,Toronto,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(905) 829-0280,Velux-Canada Inc,Property owner,,,Toronto,,Co-Star_ Ontario (After 2014).xlsx
company_phone,VENELIN NIKOLOV,,(416) 739-7200,SUTTON GROUP-ADMIRAL REALTY INC.,Property owner,,,Toronto,,Toronto_1000.csv
company_phone,,,(647) 961-7111,Venkat Perugu,Property owner,,,Toronto,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(855) 582-7671,Vensuris Capital,Property owner,,,Toronto; USA,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(416) 822-0148,Venture Park Real estate,Property owner,,,Toronto,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(416) 817-5465,Venture Property Investments,Property owner,,,Toronto,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(888) 538-5552,Veradek Outdoor,Property owner,,,Toronto; USA; Vancouver,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(519) 535-3720,Veranda Property Investments Inc,Property owner,,,Toronto; USA,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(613) 443-2694,Verdun Windows and Doors,Property owner,,,Toronto; USA,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(905) 604-5099,Vermillion Developments,Property owner,,,Toronto,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(519) 744-2910,"Versteeg, Gary",Property owner,,,Toronto; USA,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(905) 338-3902,"Vescio, Nicola",Property owner,,,Toronto,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(905) 790-1675,Vespa Engineers Ltd,Property owner,,,Toronto,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(647) 343-6264,Vesta Management Inc.,Property owner,,,Toronto,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(519) 800-6490,Vesterra Inc,Property owner,,,Toronto; USA,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(416) 225-8595,Vetmar Limited,Property owner,,,Toronto,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(416) 745-4545,"Vialykh, Oksana",Property owner,,,Toronto,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(416) 534-7933,Viana Family,Property owner,,,Toronto,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(905) 889-9996,Viceroy Self Storage Inc,Property owner,,,Toronto; Vancouver,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(905) 281-2721,Victor Sluban,Property owner,,,Toronto,,Co-Star_ Ontario (After 2014).xlsx
company_phone,VICTORIA MALDONADO,,(416) 277-7198,RE/MAX HALLMARK REALTY LTD.,Property owner,,,Toronto,,Toronto_1000.csv
company_phone,Victoria Suzgina,,(416) 588-8248,ROYAL LEPAGE CONNECT REALTY,Property owner,,,Toronto,,Toronto_1000.csv
company_phone,VIDA OBLEFIAS,,(416) 286-3993,RE/MAX ROUGE RIVER REALTY LTD.,Property owner,,,Toronto,,Toronto_1000.csv
company_phone,,,(905) 458-5168,Vidhya Foods Inc,Property owner,,,Toronto,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(416) 335-7920,Vijay Jain,Property owner,,,Toronto,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(416) 880-3407,Viking Tree Service,Property owner,,,Toronto,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(905) 896-8255,"Villaflor, Lydia",Property owner,,,Toronto,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(905) 636-5650,Village Developments,Property owner,,,Toronto,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(416) 781-3783,Village Gardens,Property owner,,,Toronto,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(905) 738-6456,Villarboit Development Corp,Property owner,,,Toronto,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(905) 898-9166,Vincent J. Ricciardi,Property owner,,,Toronto,,Co-Star_ Ontario (After 2014).xlsx
company_phone,VINCENT KING,,(416) 649-5920,LENNARD COMMERCIAL REALTY,Property owner,Commercial,,Toronto,,Toronto_1000.csv
company_phone,,,(905) 770-7421,Vincenzo Abate Paving Company,Property owner,,,Toronto,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(519) 756-7717,Vincenzo Capotorto,Property owner,,,Toronto; USA,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(905) 731-6816,Vincenzo Simone,Property owner,,,Toronto; Vancouver,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(905) 850-3222,Vinyl Window Designs Ltd.,Property owner,,,Toronto,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(905) 452-9314,Viola Alliance,Property owner,,,Toronto,,Co-Star_ Ontario (After 2014).xlsx
company_phone,VIOLETTA GANDEL-FLEROVSKY,,(647) 891-8485,WEB MAX REALTY INC.,Property owner,,,Toronto,,Toronto_1000.csv
company_phone,,,(905) 460-8686,Vipan Kumar,Property owner,,,Toronto,,Co-Star_ Ontario (After 2014).xlsx
company_phone,VIPUL CHANDRAKA PATEL,,(416) 742-8000,CENTURY 21 PEOPLE'S CHOICE REALTY INC.,Property owner,,,Toronto,,Toronto_1000.csv
company_phone,,,(905) 458-5168,Vipul Patel,Property owner,,,Toronto,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(905) 354-2279,"Virwani, Ashok",Property owner,,,Toronto,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(905) 758-1028,Visionary Education Technology Holdings Group Inc,Property owner,,,Toronto,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(905) 761-5222,Visual Elements,Property owner,,,Toronto,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(416) 749-6234,Vita Community Living Services Of Toronto Inc,Property owner,,,Toronto,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(416) 929-1374,Vittorio De Stefano,Property owner,,,Toronto,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(416) 781-8166,Vivian Muller,Property owner,,,Toronto,,Co-Star_ Ontario (After 2014).xlsx
company_phone,VLAD SVITLYCHNYI,,(416) 792-0888,IQI GLOBAL REAL ESTATE,Property owner,,,Toronto,,Toronto_1000.csv
company_phone,,,(905) 501-9219,Vlad Volodarski,Property owner,,,Toronto; USA,,LINKEDIN- Co-Star_ Alberta (After 2014).xlsx
company_phone,,,(905) 886-8800,Volvo Villa,Property owner; Seller,Land,,Toronto; USA; Vancouver,,Co-Star_ BC (After 2014).xlsx | Co-Star_ Vancouver (After 2014).xlsx | Land Sellers Alberta_ Co-Star.xlsx | export (13).xlsx
company_phone,,,(905) 335-9500,Voortman Cookies LTD,Property owner,,,Toronto,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(519) 894-2815,Vos Pieter,Property owner,,,Toronto; USA,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(905) 684-1821,"Vrbik, Josefina",Property owner,,,Toronto,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(905) 371-3440,"Vukovic, Marco",Property owner,,,Toronto,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(519) 338-3723,VW Apartments,Property owner,Multifamily,,Toronto; USA,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(905) 725-9991,W E Roth Construction Ltd,Property owner,,,Toronto,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(416) 591-1588,W G Danyliw & Associates,Property owner,,,Toronto,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(905) 725-9991,W. E. Roth Construction Limited,Property owner,,,Toronto,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(519) 746-6688,W. Yeung,Property owner,,,Toronto; USA,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(877) 279-2116,W.A Robinson Asset Management Ltd,Property owner,,,Toronto; USA,,Co-Star_ Ontario (After 2014).xlsx
company_phone,WADIE MAHER AYAD,,(416) 443-0300,ROYAL LEPAGE SIGNATURE REALTY,Property owner,,,Toronto,,Toronto_1000.csv
company_phone,,,(416) 363-0707,Wadsworth Mortgage Capital Corporation,Property owner,,,Toronto,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(647) 202-7380,"Waheed, Kashif",Property owner,,,Toronto,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(905) 240-5776,"Walgate, Hillary",Property owner,,,Toronto,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(905) 848-1077,Walgre Transport Inc.,Property owner,,,Toronto,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(647) 300-9941,Walia & Walia Wipers,Property owner,,,Toronto,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(905) 501-9933,"Walia, Ahlu",Property owner,,,Toronto,,"BC, Co-Star, Buyers, All, After 2014.xlsx | Co-Star_ Alberta (After 2014).xlsx | LINKEDIN- Co-Star_ Alberta (After 2014).xlsx | export (5).xlsx"
company_phone,,,(905) 240-5776,"Walker, Jeffrey",Property owner,,,Toronto,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(416) 751-3368,Wall Property Management,Property owner,,,Toronto,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(519) 576-0684,"Walser, Henry",Property owner,,,Toronto; USA,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(705) 742-1674,"Walst, Brad",Property owner,,,Toronto; USA,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(705) 742-1674,"Walst, Matt",Property owner,,,Toronto; USA,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(905) 850-2975,Walter Danti,Property owner,,,Toronto,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(416) 662-9810,Walter Schroeder,Property owner,,,Toronto,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(416) 654-5631,"Wanagas, Larry",Property owner,,,Toronto,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(905) 887-5678,Warren Hill,Property owner,,,Toronto,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(613) 831-3562,Waste Management of Canada Corporation,Property owner,,,Toronto; USA,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(416) 577-8107,Wastehaul Transport Inc,Property owner,,,Toronto,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(888) 301-6967,Waterfront Toronto,Property owner,,,Toronto; USA,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(519) 578-3660,Waterloo Catholic District School Board,Property owner,,,Toronto; USA,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(519) 884-3670,Waterloo Co-operative Residence,Property owner,,,Toronto; USA,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(519) 884-3670,Waterloo Co-Operative Residence Inc,Property owner,,,Toronto; USA,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(226) 647-5228,Waterloo Innovation Network,Property owner,,,Toronto; USA,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(519) 570-0003,Waterloo Region District School Board,Property owner,,,Toronto; USA,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(905) 947-1933,Watford Group,Property owner,,,Toronto,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(905) 642-8137,"Watson, B.",Property owner,,,Toronto,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(416) 661-1100,Wayne Safety,Property owner,,,Toronto,,Co-Star_ Ontario (After 2014).xlsx
company_phone,WAYNE SHIN,,(416) 234-2424,SUTTON GROUP OLD MILL REALTY INC.,Property owner,,,Toronto,,Toronto_1000.csv
company_phone,,,(905) 679-6372,Wayne Smith,Property owner,,,Toronto,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(416) 925-5894,WE Charity,Property owner,,,Toronto,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(844) 933-3636,WeedMD Inc.,Property owner,,,Toronto; USA,,Co-Star_ Ontario (After 2014).xlsx
company_phone,Wei Xu,,(416) 490-0880,AIMHOME REALTY INC.,Property owner,,,Toronto,,Toronto_1000.csv
company_phone,,,(905) 475-0308,Weins Canada Inc,Property owner,,,Toronto,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(416) 365-1110,WeirFoulds LLP,Property owner,,,Toronto,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(905) 523-1842,Weisz Rocchi & Scholes,Property owner,,,Toronto,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(877) 968-6555,Well Grounded Real Estate,Property owner,,,Toronto; USA,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(416) 968-6555,Well Grounded Real Estate,Property owner,,,Toronto,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(416) 630-4513,Wellcare Pharmacy,Property owner,,,Toronto,,Co-Star_ Ontario (After 2014).xlsx
company_phone,WEN LANG CHENG,,(416) 490-0880,AIMHOME REALTY INC.,Property owner,,,Toronto,,Toronto_1000.csv
company_phone,,,(905) 305-1600,Wenmin Chen,Property owner,,,Toronto,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(905) 527-1707,Wentworth Metal Recycling,Property owner,,,Toronto,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(416) 537-2137,Wertex Group,Property owner,,,Toronto,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(905) 633-4000,Wescam Inc,Property owner,,,Toronto,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(905) 895-7573,West Rose Construction,Property owner,,,Toronto,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(416) 201-0881,West Star Printing Ltd.,Property owner,,,Toronto,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(905) 544-4089,"Westcott, Brian",Property owner,,,Toronto,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(905) 227-5079,Westlane Motel,Property owner,Hotel,,Toronto,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(905) 677-9663,Weston Forest Products Inc,Property owner,,,Toronto,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(800) 263-5766,White Oaks Resort,Property owner,Hotel,,Toronto; USA,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(519) 746-6300,Whitney & Company Realty Limited,Property owner,,,Toronto; USA,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(416) 252-0305,Wilf Goldlust,Property owner,,,Toronto,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(519) 884-1970,Wilfrid Laurier University,Property owner,,,Toronto; USA,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(905) 568-9255,William Butler,Property owner,,,Toronto,,export (5).xlsx
company_phone,,,(905) 478-8427,William Edward Joyce,Property owner,,,Toronto,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(519) 748-9667,William Heffner,Property owner,,,Toronto; USA,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(416) 679-9474,William Iannaci,Property owner,,,Toronto,,Co-Star_ Ontario (After 2014).xlsx
company_phone,WILLIAM JOHNSTON,,(416) 960-9995,SOTHEBY'S INTERNATIONAL REALTY CANADA,Property owner,,,Toronto,,Toronto_1000.csv
company_phone,WILLIAM LY,,(416) 391-3232,RIGHT AT HOME REALTY,Property owner,,,Toronto,,Toronto_1000.csv
company_phone,,,(905) 640-3188,William McKean,Property owner,,,Toronto,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(705) 743-6480,William Meade,Property owner,,,Toronto; USA,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(519) 722-2515,William Squibb and Associates,Property owner,,,Toronto; USA,,Co-Star_ Ontario (After 2014).xlsx
company_phone,WILLIAM YU,,(905) 470-6060,TOP ASSETS REALTY INC.,Property owner,,,Toronto,,Toronto_1000.csv
company_phone,,,(613) 969-1112,Williams Hotels,Property owner,,,Toronto; USA,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(416) 224-1705,WilStar Management,Property owner,,,Toronto,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(416) 635-6300,Wilston Property Management,Property owner,,,Toronto,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(905) 271-5033,Windcatcher Development Corp,Property owner,,,Toronto,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(905) 265-9975,Window City,Property owner,,,Toronto,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(519) 254-1681,Windsor Essex Community Housing Corporation,Property owner,,,Toronto; USA,,Co-Star_ Ontario (After 2014).xlsx
company_phone,WING-LEUNG MAN,,(416) 593-9305,NEW CENTURY REAL ESTATE CORP.,Property owner,,,Toronto,,Toronto_1000.csv
company_phone,,,(416) 449-8199,Wingold Properties Limited,Property owner,,,Toronto,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(905) 820-9949,"Winiker, Thomas",Property owner,,,Toronto,,Co-Star_ Ontario (After 2014).xlsx
company_phone,WINNIE WAI YU WONG,,(416) 498-9995,TRUSTWELL REALTY INC.,Property owner,,,Toronto,,Toronto_1000.csv
company_phone,,,(905) 882-1827,Winsham Fabrik Canada Ltd,Property owner,,,Toronto,,Co-Star_ Alberta (After 2014).xlsx
company_phone,,,(416) 253-5900,Winzen International Inc,Property owner,,,Toronto,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(416) 253-5880,Winzen Property Management,Property owner,,,Toronto,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(416) 253-5900,"Winzen Real Estate Limited, Brokerage",Property owner,,,Toronto,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(416) 636-0600,Wise Management Inc,Property owner,,,Toronto,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(705) 888-2058,Wlodziemierz Konieczny,Property owner,,,Toronto; USA,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(905) 513-6437,"Wong Li, Ming Chu Cindy",Property owner,,,Toronto,,Co-Star_ Ontario (After 2014).xlsx
company_phone,,,(416) 730-1279,"WONG, SHIRLEY",Property owner,,,Toronto,,Co-Star_ Ontario (After 2014).xlsx
